Time,"Global Horizontal Irradiance, W/m2",Outdoor air temp,"Mean air temperature, degC, zone 1","Relative humidity, %, zone 1","CO2, ppm (vol), zone 1","Local heating units, W, zone 1","FDD, zone 1","Mean air temperature, degC, zone 8","Relative humidity, %, zone 8","CO2, ppm (vol), zone 8","Local heating units, W, zone 8","FDD, zone 8",Ideal heaters and other local u
2023-02-18 19:00:00,-2.7763833333333348,3.1749999999999963,20.949,0.19664,407.46,0.3927551603165538,0,20.933000000000003,0.19673,406.78,0.4829376109306453,0,0.4984935538116592
2023-02-18 20:00:00,-2.725049999999998,3.0216666666666665,20.996,0.18819,400.89,0.4606021049196377,0,20.993,0.18821,400.82,0.6089883125146512,0,0.6006165919282511
2023-02-18 21:00:00,-2.728149999999999,2.819999999999997,20.997,0.18576,400.12,0.4813086399608387,0,20.995,0.18579,400.11,0.6491075315629081,0,0.6497337443946188
2023-02-18 22:00:00,-2.5463333333333336,2.66,20.997,0.18451,400.03,0.4981153626499143,0,20.996,0.18453,400.02,0.6819932353236663,0,0.6921594730941704
2023-02-18 23:00:00,-2.321016666666667,2.4250000000000025,20.998,0.18517,400.01,0.5114791547687035,0,20.997,0.18518,400.01,0.708281705234252,0,0.7240050448430493
2023-02-19 00:00:00,-2.0633666666666675,2.2383333333333337,20.998,0.18848,400.0,0.5224524761360855,0,20.997,0.18849,400.0,0.7299822510967483,0,0.7507357062780269
2023-02-19 01:00:00,-1.7519,2.258333333333332,20.998,0.18507,400.0,0.5346087949743004,0,20.997,0.18509,400.0,0.7535246642778206,0,0.7766605941704036
2023-02-19 02:00:00,-1.9572000000000005,2.11,20.999,0.18725,400.0,0.5428571428571428,0,20.998,0.18726,400.0,0.7699005391647971,0,0.7957539237668162
2023-02-19 03:00:00,-2.297716666666667,1.8816666666666684,20.999,0.18913,400.0,0.5505833401321694,0,20.998,0.18913,400.0,0.785640132614447,0,0.8113438901345291
2023-02-19 04:00:00,-2.422666666666666,1.6816666666666658,20.999,0.18702,400.0,0.5580810965162764,0,20.998,0.18703,400.0,0.8008104216201736,0,0.8263382847533632
2023-02-19 05:00:00,-2.3982,1.5499999999999998,21.006,0.18383,400.0,0.5599249408501265,0,21.005,0.18385,400.0,0.8089146378219082,0,0.8370936098654709
2023-02-19 06:00:00,6.278152333333333,1.4650000000000012,21.102,0.17695999999999998,400.0,0.2176552174267765,0,21.122,0.17753,405.06,0.33789893171695523,0,0.4562079596412556
2023-02-19 07:00:00,64.19049999999999,1.6116666666666668,21.446,0.18303,440.28,-4.454181284164151e-37,0,21.493,0.18914,482.63,0.0,0,0.21579666479820628
2023-02-19 08:00:00,197.4933333333333,2.846666666666668,21.757,0.20775,612.12,-2.0628701966223383e-85,0,21.622,0.2017,534.7,0.0,0,0.17808996636771302
2023-02-19 09:00:00,245.62316666666663,3.970000000000004,21.788,0.22108000000000005,612.8,0.0,0,21.839,0.21257,564.27,0.0,0,0.1615996356502242
2023-02-19 10:00:00,366.6131666666668,4.67333333333333,21.996,0.24352,656.8,0.0,0,22.1,0.22675,551.76,0.0,0,0.1366591928251121
2023-02-19 11:00:00,387.57000000000005,4.904999999999999,21.872,0.2407,570.35,0.0,0,22.541,0.23274,581.08,0.0,0,0.11197449551569506
2023-02-19 12:00:00,364.8296666666666,5.339999999999997,21.963,0.23801,565.87,-1.095724891898507e-23,0,22.809,0.22625,582.51,0.0,0,0.09401625560538117
2023-02-19 13:00:00,296.7033333333332,5.696666666666663,22.154,0.24377,622.19,2.1842702129395438e-89,0,22.88,0.2225,548.62,0.0,0,0.08525434417040359
2023-02-19 14:00:00,174.91366666666667,5.6433333333333335,22.352,0.25219,696.3,0.0,0,23.207,0.2199,567.44,0.0,0,0.07336743273542601
2023-02-19 15:00:00,67.79816666666666,5.478333333333335,22.06,0.23152,527.46,0.0,0,23.287,0.21873,559.95,0.0,0,0.06195697869955157
2023-02-19 16:00:00,2.347903,4.996666666666668,22.296,0.24187,626.23,0.0,0,23.28,0.21744,553.47,0.0,0,0.052280689461883405
2023-02-19 17:00:00,-2.15445,4.586666666666668,22.228,0.23048,566.83,0.0,2,23.109,0.21534,536.48,0.0,0,0.0515800168161435
2023-02-19 18:00:00,-2.281766666666667,4.116666666666667,21.439,0.21931,474.61,0.0,2,22.169,0.20619,452.73,0.0,0,0.13760510089686098
2023-02-19 19:00:00,-2.317266666666667,3.64,20.545,0.21498,407.79,0.0,2,21.28,0.20495,405.54,0.0,0,0.3229750560538117
2023-02-19 20:00:00,-1.8561666666666672,3.430000000000003,20.304,0.21822,401.46,0.0,2,21.022,0.2087,401.05,0.0,0,0.3875420403587444
2023-02-19 21:00:00,-1.5643166666666666,3.3616666666666686,20.154,0.21293,400.17,0.0,2,20.979,0.20236,400.12,0.13033722916178292,0,0.4307735426008968
2023-02-19 22:00:00,-1.021473333333333,3.428333333333333,20.03,0.21497,400.06,0.0,2,20.985,0.20266,400.05,0.2454338434747665,0,0.4774383408071749
2023-02-19 23:00:00,-0.7763016666666669,3.674999999999997,19.897,0.19109,400.01,0.0,2,20.986,0.17874,400.01,0.3561166739225077,0,0.5504133968609866
2023-02-20 00:00:00,-0.30465666666666674,3.6383333333333314,19.796,0.18744,400.0,0.0,2,20.992,0.17412,400.0,0.4242992532065236,0,0.5986547085201793
2023-02-20 01:00:00,-0.13500199999999998,3.7200000000000033,19.689,0.1784,400.0,0.0,2,20.991,0.16465,400.0,0.4932185794179699,0,0.6448991031390134
2023-02-20 02:00:00,-0.037927296666666666,4.338333333333334,19.597,0.1747,400.0,0.0,2,20.993,0.16028,400.0,0.5442215598941763,0,0.6826303251121076
2023-02-20 03:00:00,0.00478765,5.231666666666668,19.489,0.15492,400.0,0.0,2,20.992,0.14125,400.0,0.6065101637587489,0,0.726247197309417
2023-02-20 04:00:00,-0.013075854999999996,6.086666666666663,19.404,0.1494,400.0,0.0,2,20.995,0.13543,400.0,0.6451893774488463,0,0.7561659192825112
2023-02-20 05:00:00,0.09521008000000004,6.78833333333333,19.322,0.14839000000000002,400.0,0.0,2,20.996,0.1338,400.0,0.6796825290512709,0,0.7829666479820628
2023-02-20 06:00:00,1.4071050000000005,7.253333333333328,19.269,0.17103,400.0,0.0,2,20.999,0.15357,400.0,0.6876193027694988,0,0.7922505605381166
2023-02-20 07:00:00,13.498016666666665,7.751666666666668,19.217,0.19998,400.0,0.0,2,20.999,0.17901,400.0,0.6967951508656776,0,0.7999929932735426
2023-02-20 08:00:00,27.999499999999994,7.9583333333333375,19.163,0.21448000000000006,400.0,0.0,2,21.006,0.19132,400.0,0.6964937543953653,0,0.7998528587443946
2023-02-20 09:00:00,44.103,8.021666666666668,19.136,0.22902,400.0,0.0,2,21.022,0.20374,400.0,0.5785137805163927,0,0.7478279147982063
2023-02-20 10:00:00,32.83083333333333,7.711666666666662,19.134,0.26251,400.0,0.0,2,21.048,0.2331,400.0,0.2878001406516861,0,0.655479260089686
2023-02-20 11:00:00,22.64716666666667,7.96166666666667,21.043000000000006,0.26979000000000003,400.0,1.0,0,20.994,0.27055,400.0,0.01658718730116205,0,0.6220922085201793
2023-02-20 12:00:00,29.614166666666666,7.830000000000003,21.017,0.29113,400.0,0.8437627478175737,0,20.977,0.29185,400.0,0.18644050768561,0,0.6468960201793722
2023-02-20 13:00:00,54.95399999999999,8.023333333333332,21.01,0.27132,400.0,0.7720404666721057,0,20.989,0.27167,400.0,0.3152372659991293,0,0.6766746076233184
2023-02-20 14:00:00,75.35000000000002,7.853333333333333,21.006,0.24492,400.0,0.7319327731092437,0,20.991,0.24515,400.0,0.37691303037406654,0,0.6974495515695067
2023-02-20 15:00:00,27.6709,7.425000000000002,21.005,0.24526,400.0,0.7000979032389655,0,20.997,0.24538,400.0,0.4008907940122568,0,0.7058926569506726
2023-02-20 16:00:00,2.263208333333333,7.1483333333333405,21.004,0.24909,400.0,0.6767806151586848,0,20.997,0.24919,400.0,0.4235625062790931,0,0.7132847533632287
2023-02-20 17:00:00,-1.1070316666666666,6.978333333333333,21.002,0.25516,400.0,0.6616627233417639,0,20.984,0.25542,400.0,0.4639161448042597,0,0.7196258408071748
2023-02-20 18:00:00,-1.2340166666666668,6.838333333333337,21.001,0.25281,400.0,0.6573468222240353,0,20.989,0.253,400.0,0.5893975419443421,0,0.7677620515695067
2023-02-20 19:00:00,-0.9092816666666668,6.738333333333339,21.0,0.23052,400.0,0.6564167414538631,0,20.993,0.23065,400.0,0.6515856803188105,0,0.7949131165919282
2023-02-20 20:00:00,-0.7899883333333335,6.758333333333344,21.001,0.21245,400.0,0.6527698458023986,0,20.995,0.21254,400.0,0.6890258196309568,0,0.8125
2023-02-20 21:00:00,-1.3444250000000002,6.473333333333333,21.0,0.2008,400.0,0.6497511626009627,0,20.996,0.20087,400.0,0.717725461304042,0,0.8279498318385651
2023-02-20 22:00:00,-1.2568333333333337,6.173333333333337,21.0,0.19319,400.0,0.6475891327404748,0,20.997,0.19325,400.0,0.7411674089950102,0,0.8418581838565022
2023-02-20 23:00:00,-1.0618766666666668,6.208333333333329,21.0,0.19134,400.0,0.6450762829403606,0,20.998,0.19138,400.0,0.7592177087170557,0,0.8534192825112108
2023-02-21 00:00:00,-1.4960916666666662,6.348333333333337,21.0,0.19021,400.0,0.6438769682630334,0,20.998,0.19024,400.0,0.7756940490941362,0,0.8645249439461884
2023-02-21 01:00:00,-1.1195083333333329,6.4266666666666685,21.0,0.18772,400.0,0.6440972505507058,0,20.998,0.18775,400.0,0.7914671310404876,0,0.8754904708520179
2023-02-21 02:00:00,-1.6291666666666669,6.296666666666673,21.0,0.18473,400.0,0.6444888635065676,0,20.998,0.18475,400.0,0.8051639261913534,0,0.8852998878923767
2023-02-21 03:00:00,-1.6688333333333334,6.326666666666673,21.0,0.18569,400.0,0.644178836583177,0,20.999,0.18571,400.0,0.8158467566390945,0,0.8934627242152466
2023-02-21 04:00:00,-1.7696,6.136666666666668,21.0,0.1895,400.0,0.6429060944766256,0,20.999,0.18951,400.0,0.8238839958474263,0,0.898682735426009
2023-02-21 05:00:00,-1.7947950000000004,5.8333333333333375,21.0,0.19013,400.0,0.6430692665415679,0,20.999,0.19014,400.0,0.8330933324403067,0,0.9058646300448432
2023-02-21 06:00:00,9.095756666666666,5.670000000000003,21.0,0.19265,400.0,0.6420657583421718,0,20.999,0.19266,400.0,0.839489635310271,0,0.9119955156950672
2023-02-21 07:00:00,86.90749999999996,5.8333333333333375,21.0,0.1924,400.0,0.6428734600636371,0,20.999,0.19241,400.0,0.8478952479823181,0,0.9171104260089686
2023-02-21 08:00:00,188.40333333333328,6.351666666666674,21.001,0.19601,400.0,0.6392265644121726,0,21.001,0.19601,400.0,0.8450487257627005,0,0.9171104260089686
2023-02-21 09:00:00,248.46166666666664,6.851666666666664,21.001,0.19631,400.0,0.6348861874847026,0,21.002,0.1963,400.0,0.8331603094337096,0,0.913291760089686
2023-02-21 10:00:00,330.31333333333333,7.408333333333338,21.001,0.19672,400.0,0.6281308639960839,0,21.005,0.19668,400.0,0.8052978801781587,0,0.9028167040358744
2023-02-21 11:00:00,388.4733333333333,7.995000000000004,21.002,0.20435,400.0,0.6166190748143917,0,21.004,0.20431,400.0,0.7655470345936172,0,0.8865260650224215
2023-02-21 12:00:00,350.01000000000016,8.248333333333337,21.002,0.21636,400.0,0.6058905115444235,0,21.003,0.21632,400.0,0.7477646428451827,0,0.8748598654708521
2023-02-21 13:00:00,299.42500000000007,8.231666666666662,21.0,0.22334,400.0,0.6001223790487069,0,21.002,0.2233,400.0,0.7223803623455343,0,0.8654007847533632
2023-02-21 14:00:00,199.13,8.135000000000005,21.0,0.22506,400.0,0.5996654972668679,0,20.998,0.22508000000000006,400.0,0.7261980509694921,0,0.8663817264573991
2023-02-21 15:00:00,78.5011666666667,7.51,21.0,0.22655,400.0,0.6003018683201435,0,20.997,0.22659,400.0,0.7476306888583771,0,0.8726177130044843
2023-02-21 16:00:00,2.6066149999999992,6.15,20.999,0.22532,400.0,0.6036305784449703,0,20.997,0.22536,400.0,0.7714410100130605,0,0.8789938340807175
